SRNO,INVDATE,INVNO,SUPPLIER,PARTY,ITEM,BRAND,HSN,PCS,QTY,PRATE,ADAT %,DISC %,DISC AMT,RATE,ACCVALUE,GSTPERC,GSTAMT,NET AMT,LRNO,CASE NO,TRANSPORT,SALESPERSON
1736,18/04/2026,733,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHANDNI,B. SUMIT & CO.,540754,72,0,280,2,2,-403.2,280,20160,5,1007.6,21159.54,0734847,366,J.D.LOGISTICS,AMAR BHAI
1737,18/04/2026,734,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHANDNI,B. SUMIT & CO.,540754,72,0,280,2,2,-403.2,280,20160,5,1007.6,21159.54,0734844,365,J.D.LOGISTICS,AMAR BHAI
1738,18/04/2026,735,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHANDNI,B. SUMIT & CO.,540754,72,0,280,2,2,-403.2,280,20160,5,1007.6,21159.54,0734845,364,J.D.LOGISTICS,AMAR BHAI
1739,18/04/2026,736,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHANDNI,B. SUMIT & CO.,540754,72,0,280,2,2,-403.2,280,20160,5,1007.6,21159.54,0734841,363,J.D.LOGISTICS,AMAR BHAI
1740,18/04/2026,737,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHANDNI,B. SUMIT & CO.,540754,72,0,280,2,2,-403.2,280,20160,5,1007.6,21159.54,0734849,362,J.D.LOGISTICS,AMAR BHAI
1741,18/04/2026,738,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY MAHIMA NX,SAI AASHA,540754,7,0,1695,2,,,1695,11865,5,605.12,12707.42,0734499,485,J.D.LOGISTICS,RATAN BHAI
1742,18/04/2026,738,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY XUV,SAI AASHA,540754,8,0,1195,2,,,1195,9560,5,487.56,10238.76,0734499,485,J.D.LOGISTICS,RATAN BHAI
1743,18/04/2026,738,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY RANGRAAJ,SAI AASHA,540754,7,0,1075,2,,,1075,7525,5,383.78,8059.28,0734499,485,J.D.LOGISTICS,RATAN BHAI
1744,18/04/2026,738,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY DHANUSH,SAI AASHA,540754,6,0,1295,2,,,1295,7770,5,396.27,8321.67,0734499,485,J.D.LOGISTICS,RATAN BHAI
1745,18/04/2026,738,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY VIVHA,SAI AASHA,540754,6,0,1295,2,,,1295,7770,5,396.27,8321.67,0734499,485,J.D.LOGISTICS,RATAN BHAI
1746,18/04/2026,738,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY MAHARANI,SAI AASHA,540754,4,0,1095,2,,,1095,4380,5,223.38,4690.98,0734499,485,J.D.LOGISTICS,RATAN BHAI
1747,18/04/2026,738,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY LAJVANTI,SAI AASHA,540754,4,0,1095,2,,,1095,4380,5,223.38,4690.98,0734499,485,J.D.LOGISTICS,RATAN BHAI
1748,18/04/2026,739,MANIBHADRA TRADELINK,V R PAWAR SAREES,MONOPOLEY,VINAYAK FASHION,540754,146,0,200,2,2,-584,200,29200,5,1459.42,30647.74,0735083,113,J.D.LOGISTICS,AMAR BHAI
1749,18/04/2026,740,MANIBHADRA TRADELINK,V R PAWAR SAREES,MONOPOLEY,VINAYAK FASHION,540754,145,0,200,2,2,-580,200,29000,5,1449.42,30437.82,0735084,114,J.D.LOGISTICS,AMAR BHAI
1750,20/04/2026,741,MANIBHADRA TRADELINK,V R PAWAR SAREES,KASHMIRI,ROZY SILK MILLS,540754,84,0,270,2,2,-453.6,270,22680,5,1133.55,23804.48,0734901,1244,J.D.LOGISTICS,AMAR BHAI
1751,20/04/2026,742,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAM RATAN DHAN PAYO,SHREE SHREE BALAJI FABRICS,540754,12,0,935,2,12,-1346.4,935,11220,5,503.55,10574.62,0735171,673,J.D.LOGISTICS,AMAR BHAI
1752,20/04/2026,742,MANIBHADRA TRADELINK,V R PAWAR SAREES,KAMAL NAYAN,SHREE SHREE BALAJI FABRICS,540754,12,0,1199,2,12,-1726.56,1199,14388,5,645.73,13560.4,0735171,673,J.D.LOGISTICS,AMAR BHAI
1753,20/04/2026,742,MANIBHADRA TRADELINK,V R PAWAR SAREES,PADAM NATH,SHREE SHREE BALAJI FABRICS,540754,12,0,905,2,12,-1303.2,905,10860,5,487.4,10235.34,0735171,673,J.D.LOGISTICS,AMAR BHAI
1754,20/04/2026,742,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJESHWARI,SHREE SHREE BALAJI FABRICS,540754,12,0,847,2,12,-1219.68,847,10164,5,456.16,9579.37,0735171,673,J.D.LOGISTICS,AMAR BHAI
1755,20/04/2026,742,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHHALIYA,SHREE SHREE BALAJI FABRICS,540754,12,0,631,2,12,-908.64,631,7572,5,339.83,7136.46,0735171,673,J.D.LOGISTICS,AMAR BHAI
1756,20/04/2026,742,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAM RATAN DHAN PAYO,SHREE SHREE BALAJI FABRICS,540754,12,0,935,2,12,-1346.4,935,11220,5,503.55,10574.62,0735171,673,J.D.LOGISTICS,AMAR BHAI
1757,20/04/2026,743,MANIBHADRA TRADELINK,V R PAWAR SAREES,320,PARIS FASHION,540754,6,0,2650,2,2,-318,2650,15900,5,794.68,16688.32,0737464,743,J.D.LOGISTICS,RISHIKESH
1758,20/04/2026,743,MANIBHADRA TRADELINK,V R PAWAR SAREES,258,PARIS FASHION,540754,4,0,2960,2,2,-236.8,2960,11840,5,591.76,12427.02,0737464,743,J.D.LOGISTICS,RISHIKESH
1759,20/04/2026,744,MANIBHADRA TRADELINK,V R PAWAR SAREES,BMW DIGITAL,SANJYOTI EXCLUSIVES,540754,130,0,215,2,2,-559,215,27950,5,1396.94,29335.76,0735374,341,J.D.LOGISTICS,AMAR BHAI
1760,20/04/2026,745,MANIBHADRA TRADELINK,V R PAWAR SAREES,AARTI SILK,SANJYOTI EXCLUSIVES,540754,72,0,650,2,2,-936,650,46800,5,2339.06,49120.34,0735376,343,J.D.LOGISTICS,AMAR BHAI
1761,20/04/2026,746,MANIBHADRA TRADELINK,V R PAWAR SAREES,BMW DIGITAL,SANJYOTI EXCLUSIVES,540754,130,0,215,2,2,-559,215,27950,5,1396.94,29335.76,0735375,342,J.D.LOGISTICS,AMAR BHAI
1762,20/04/2026,747,MANIBHADRA TRADELINK,V R PAWAR SAREES,APPLE X,ROZY SILK MILLS,540754,144,0,147,2,2,-423.36,147,21168,5,1057.98,22217.51,0734897,1254,J.D.LOGISTICS,AMAR BHAI
1763,20/04/2026,748,MANIBHADRA TRADELINK,V R PAWAR SAREES,APPLE X,ROZY SILK MILLS,540754,144,0,147,2,2,-423.36,147,21168,5,1057.98,22217.51,0734898,1255,J.D.LOGISTICS,AMAR BHAI
1764,20/04/2026,749,MANIBHADRA TRADELINK,V R PAWAR SAREES,APPLE X,ROZY SILK MILLS,540754,144,0,147,2,2,-423.36,147,21168,5,1057.98,22217.51,0734895,1256,J.D.LOGISTICS,AMAR BHAI
1765,20/04/2026,750,MANIBHADRA TRADELINK,V R PAWAR SAREES,APPLE X,ROZY SILK MILLS,540754,144,0,147,2,2,-423.36,147,21168,5,1057.98,22217.51,0734896,1257,J.D.LOGISTICS,AMAR BHAI
1766,20/04/2026,751,MANIBHADRA TRADELINK,V R PAWAR SAREES,APPLE X,ROZY SILK MILLS,540754,144,0,147,2,2,-423.36,147,21168,5,1057.98,22217.51,0734894,1258,J.D.LOGISTICS,AMAR BHAI
1767,20/04/2026,752,MANIBHADRA TRADELINK,V R PAWAR SAREES,JANKI GEORGETTE,SAI AASHA,540754,7,0,865,2,,,865,6055,5,308.81,6484.91,0735285,501,J.D.LOGISTICS,RATAN BHAI
1768,20/04/2026,752,MANIBHADRA TRADELINK,V R PAWAR SAREES,RUSTAM GEORGETTE,SAI AASHA,540754,7,0,925,2,,,925,6475,5,330.23,6934.73,0735285,501,J.D.LOGISTICS,RATAN BHAI
1769,20/04/2026,752,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY MISTRI 2,SAI AASHA,540754,8,0,1675,2,,,1675,13400,5,683.4,14351.4,0735285,501,J.D.LOGISTICS,RATAN BHAI
1770,20/04/2026,752,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY AMBIKA,SAI AASHA,540754,6,0,1115,2,,,1115,6690,5,341.19,7164.99,0735285,501,J.D.LOGISTICS,RATAN BHAI
1771,20/04/2026,753,MANIBHADRA TRADELINK,V R PAWAR SAREES,SUNANDA,VARSHA FABRICS,540754,155,0,193,2,2,-598.3,193,29915,5,1495.15,31398.18,0735057,59,J.D.LOGISTICS,AMAR BHAI
1772,20/04/2026,754,MANIBHADRA TRADELINK,V R PAWAR SAREES,SUNANDA,VARSHA FABRICS,540754,155,0,193,2,2,-598.3,193,29915,5,1495.15,31398.18,0735058,60,J.D.LOGISTICS,AMAR BHAI
1773,20/04/2026,755,MANIBHADRA TRADELINK,V R PAWAR SAREES,SONIKA,ASHOK TEX,540754,575,0,182,2,2,-2093,182,104650,5,5230.41,109838.55,0735048,140,J.D.LOGISTICS,AMAR BHAI
1774,20/04/2026,756,MANIBHADRA TRADELINK,V R PAWAR SAREES,TANA BANA BRIDAL 6211,JULAHAA EXCLUSIVE,540754,4,0,7728,2,10,-3091.2,7728,30912,5,1418.86,29796.08,0735885,361751,J.D.LOGISTICS,RATAN BHAI
1775,20/04/2026,757,MANIBHADRA TRADELINK,V R PAWAR SAREES,TANA BANA BRIDAL 6216,JULAHAA EXCLUSIVE,540754,5,0,7521,2,10,-3760.5,7521,37605,5,1726.07,36247.46,0735888,361752,J.D.LOGISTICS,RATAN BHAI
1776,20/04/2026,758,MANIBHADRA TRADELINK,V R PAWAR SAREES,TANA BANA BRIDAL 4982,JULAHAA EXCLUSIVE,540754,2,0,7521,2,10,-1504.2,7521,15042,5,690.43,14498.99,0735891,361753,J.D.LOGISTICS,RATAN BHAI
1777,20/04/2026,759,MANIBHADRA TRADELINK,V R PAWAR SAREES,TANA BANA BRIDAL 6064,JULAHAA EXCLUSIVE,540754,3,0,6797,2,10,-2039.1,6797,20391,5,935.95,19654.89,0735889,361754,J.D.LOGISTICS,RATAN BHAI
1778,20/04/2026,760,MANIBHADRA TRADELINK,V R PAWAR SAREES,TANA BANA BRIDAL 6064,JULAHAA EXCLUSIVE,540754,3,0,6797,2,10,-2039.1,6797,20391,5,935.95,19654.89,0735887,361755,J.D.LOGISTICS,RATAN BHAI
1779,20/04/2026,761,MANIBHADRA TRADELINK,V R PAWAR SAREES,TANA BANA BRIDAL 6217,JULAHAA EXCLUSIVE,540754,4,0,7159,2,10,-2863.6,7159,28636,5,1314.39,27602.24,0735890,361761,J.D.LOGISTICS,RATAN BHAI
1780,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 723,PARIS FASHION,540754,3,0,3395,2,2,-203.7,3395,10185,5,509.05,10689.98,0735452,617,J.D.LOGISTICS,RISHIKESH
1781,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 270,PARIS FASHION,540754,6,0,2360,2,2,-283.2,2360,14160,5,707.72,14862.06,0735452,617,J.D.LOGISTICS,RISHIKESH
1782,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 360,PARIS FASHION,540754,3,0,1625,2,2,-97.5,1625,4875,5,243.65,5116.7,0735452,617,J.D.LOGISTICS,RISHIKESH
1783,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 1560,PARIS FASHION,540754,14,0,1990,2,2,-557.2,1990,27860,5,1392.44,29241.3,0735452,617,J.D.LOGISTICS,RISHIKESH
1784,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 830,PARIS FASHION,540754,11,0,1990,2,2,-437.8,1990,21890,5,1094.06,22975.3,0735452,617,J.D.LOGISTICS,RISHIKESH
1785,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 719,PARIS FASHION,540754,3,0,1525,2,2,-91.5,1525,4575,5,228.66,4801.83,0735452,617,J.D.LOGISTICS,RISHIKESH
1786,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 1770,PARIS FASHION,540754,5,0,1560,2,2,-156,1560,7800,5,389.84,8186.72,0735452,617,J.D.LOGISTICS,RISHIKESH
1787,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 1794,PARIS FASHION,540754,3,0,1575,2,2,-94.5,1575,4725,5,236.16,4959.27,0735452,617,J.D.LOGISTICS,RISHIKESH
1788,20/04/2026,762,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 1704,PARIS FASHION,540754,3,0,1525,2,2,-91.5,1525,4575,5,228.66,4801.83,0735452,617,J.D.LOGISTICS,RISHIKESH
1789,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2094,PARIS FASHION,540754,4,0,1990,2,2,-159.2,1990,7960,5,397.84,8354.66,0735453,616,J.D.LOGISTICS,RISHIKESH
1790,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2201,PARIS FASHION,540754,5,0,1990,2,2,-199,1990,9950,5,497.3,10443.32,0735453,616,J.D.LOGISTICS,RISHIKESH
1791,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 142,PARIS FASHION,540754,13,0,1475,2,2,-383.5,1475,19175,5,958.37,20125.7,0735453,616,J.D.LOGISTICS,RISHIKESH
1792,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 42,PARIS FASHION,540754,9,0,1990,2,2,-358.2,1990,17910,5,895.14,18797.98,0735453,616,J.D.LOGISTICS,RISHIKESH
1793,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 13,PARIS FASHION,540754,6,0,1990,2,2,-238.8,1990,11940,5,596.76,12531.98,0735453,616,J.D.LOGISTICS,RISHIKESH
1794,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 208,PARIS FASHION,540754,5,0,1290,2,2,-129,1290,6450,5,322.37,6769.79,0735453,616,J.D.LOGISTICS,RISHIKESH
1795,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 1850,PARIS FASHION,540754,3,0,1990,2,2,-119.4,1990,5970,5,298.38,6265.99,0735453,616,J.D.LOGISTICS,RISHIKESH
1796,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2090,PARIS FASHION,540754,6,0,1990,2,2,-238.8,1990,11940,5,596.76,12531.98,0735453,616,J.D.LOGISTICS,RISHIKESH
1797,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2270,PARIS FASHION,540754,6,0,1990,2,2,-238.8,1990,11940,5,596.76,12531.98,0735453,616,J.D.LOGISTICS,RISHIKESH
1798,20/04/2026,763,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 19,PARIS FASHION,540754,4,0,1990,2,2,-159.2,1990,7960,5,397.84,8354.66,0735453,616,J.D.LOGISTICS,RISHIKESH
1799,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2094,PARIS FASHION,540754,2,0,1990,2,2,-79.6,1990,3980,5,198.92,4177.33,0735454,614,J.D.LOGISTICS,RISHIKESH
1800,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 142,PARIS FASHION,540754,5,0,1475,2,2,-147.5,1475,7375,5,368.6,7740.65,0735454,614,J.D.LOGISTICS,RISHIKESH
1801,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2167,PARIS FASHION,540754,6,0,1910,2,2,-229.2,1910,11460,5,572.77,12028.19,0735454,614,J.D.LOGISTICS,RISHIKESH
1802,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 328,PARIS FASHION,540754,5,0,1090,2,2,-109,1090,5450,5,272.39,5720.21,0735454,614,J.D.LOGISTICS,RISHIKESH
1803,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 1561,PARIS FASHION,540754,12,0,1990,2,2,-477.6,1990,23880,5,1193.52,25063.97,0735454,614,J.D.LOGISTICS,RISHIKESH
1804,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 280,PARIS FASHION,540754,6,0,1375,2,2,-165,1375,8250,5,412.34,8659.04,0735454,614,J.D.LOGISTICS,RISHIKESH
1805,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 231,PARIS FASHION,540754,4,0,2590,2,2,-207.2,2590,10360,5,517.79,10873.65,0735454,614,J.D.LOGISTICS,RISHIKESH
1806,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 97,PARIS FASHION,540754,9,0,2025,2,2,-364.5,2025,18225,5,910.89,19128.6,0735454,614,J.D.LOGISTICS,RISHIKESH
1807,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 240,PARIS FASHION,540754,4,0,1460,2,2,-116.8,1460,5840,5,291.88,6129.54,0735454,614,J.D.LOGISTICS,RISHIKESH
1808,20/04/2026,764,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 237,PARIS FASHION,540754,4,0,1350,2,2,-108,1350,5400,5,269.89,5667.73,0735454,614,J.D.LOGISTICS,RISHIKESH
1809,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 43,PARIS FASHION,540754,5,0,1990,2,2,-199,1990,9950,5,497.3,10443.32,0735451,615,J.D.LOGISTICS,RISHIKESH
1810,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2010,PARIS FASHION,540754,7,0,1990,2,2,-278.6,1990,13930,5,696.22,14620.65,0735451,615,J.D.LOGISTICS,RISHIKESH
1811,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 219,PARIS FASHION,540754,4,0,1290,2,2,-103.2,1290,5160,5,257.9,5415.84,0735451,615,J.D.LOGISTICS,RISHIKESH
1812,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,C 2157,PARIS FASHION,540754,4,0,1390,2,2,-111.2,1390,5560,5,277.89,5835.67,0735451,615,J.D.LOGISTICS,RISHIKESH
1813,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 143,PARIS FASHION,540754,7,0,1990,2,2,-278.6,1990,13930,5,696.22,14620.65,0735451,615,J.D.LOGISTICS,RISHIKESH
1814,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 327,PARIS FASHION,540754,7,0,1090,2,2,-152.6,1090,7630,5,381.35,8008.3,0735451,615,J.D.LOGISTICS,RISHIKESH
1815,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 659,PARIS FASHION,540754,5,0,2510,2,2,-251,2510,12550,5,627.25,13172.23,0735451,615,J.D.LOGISTICS,RISHIKESH
1816,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 658,PARIS FASHION,540754,4,0,2510,2,2,-200.8,2510,10040,5,501.8,10537.78,0735451,615,J.D.LOGISTICS,RISHIKESH
1817,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 371,PARIS FASHION,540754,11,0,1090,2,2,-239.8,1090,11990,5,599.26,12584.46,0735451,615,J.D.LOGISTICS,RISHIKESH
1818,20/04/2026,765,MANIBHADRA TRADELINK,V R PAWAR SAREES,D 177,PARIS FASHION,540754,5,0,1990,2,2,-199,1990,9950,5,497.3,10443.32,0735451,615,J.D.LOGISTICS,RISHIKESH
1819,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJ 1,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1820,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJ 2,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1821,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJ 3,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1822,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJ 4,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1823,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJ 6,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1824,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJ 8,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1825,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,UPKAR 8,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1826,20/04/2026,766,MANIBHADRA TRADELINK,V R PAWAR SAREES,DHADKAN 2,SHYAM TEX,540754,5,0,535,2,2,-53.5,535,2675,5,133.7,2807.63,0735209,178,J.D.LOGISTICS,AMAR BHAI
1827,21/04/2026,767,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0735157,1373,J.D.LOGISTICS,AMAR BHAI
1828,21/04/2026,768,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0735156,1374,J.D.LOGISTICS,AMAR BHAI
1829,21/04/2026,769,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0735153,1375,J.D.LOGISTICS,AMAR BHAI
1830,21/04/2026,770,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0735155,1376,J.D.LOGISTICS,AMAR BHAI
1831,21/04/2026,771,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0735152,1377,J.D.LOGISTICS,AMAR BHAI
1832,21/04/2026,772,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0735154,1378,J.D.LOGISTICS,AMAR BHAI
1833,21/04/2026,773,MANIBHADRA TRADELINK,V R PAWAR SAREES,JIO SILK,VIDHATA NX,540754,50,0,285,2,3,-427.5,285,14250,5,704.95,14803.9,0735416,1580,J.D.LOGISTICS,RISHIKESH
1834,21/04/2026,774,MANIBHADRA TRADELINK,V R PAWAR SAREES,TANA BANA BRIDAL 6219,JULAHAA EXCLUSIVE,540754,4,0,7832,2,10,-3132.8,7832,31328,5,1437.96,30197.06,0735886,361942,J.D.LOGISTICS,RATAN BHAI
1835,21/04/2026,775,MANIBHADRA TRADELINK,V R PAWAR SAREES,ZARA,ABHIRANG TEXTILES,540754,80,0,250,2,2,-400,250,20000,5,999.6,20991.6,0735549,193,J.D.LOGISTICS,AMAR BHAI
1836,21/04/2026,776,MANIBHADRA TRADELINK,V R PAWAR SAREES,ZARA,ABHIRANG TEXTILES,540754,80,0,250,2,2,-400,250,20000,5,999.6,20991.6,0735547,194,J.D.LOGISTICS,AMAR BHAI
1837,21/04/2026,777,MANIBHADRA TRADELINK,V R PAWAR SAREES,ZARA,ABHIRANG TEXTILES,540754,80,0,250,2,2,-400,250,20000,5,999.6,20991.6,0735548,195,J.D.LOGISTICS,AMAR BHAI
1838,21/04/2026,778,MANIBHADRA TRADELINK,V R PAWAR SAREES,RIWAZO,SANJYOTI EXCLUSIVES,540754,72,0,520,2,2,-748.8,520,37440,5,1871.25,39296.27,0735793,356,J.D.LOGISTICS,AMAR BHAI
1839,21/04/2026,779,MANIBHADRA TRADELINK,V R PAWAR SAREES,PAYZAPP,KESARI NANDAN SAREES PRIVATE LIMITED,540754,8,0,798,2,7,-446.88,798,6384,5,302.79,6358.65,0735483,5048,J.D.LOGISTICS,AMAR BHAI
1840,21/04/2026,779,MANIBHADRA TRADELINK,V R PAWAR SAREES,SONALIKA,KESARI NANDAN SAREES PRIVATE LIMITED,540754,6,0,778,2,7,-326.76,778,4668,5,221.4,4649.46,0735483,5048,J.D.LOGISTICS,AMAR BHAI
1841,21/04/2026,779,MANIBHADRA TRADELINK,V R PAWAR SAREES,PAYZAPP,KESARI NANDAN SAREES PRIVATE LIMITED,540754,4,0,798,2,7,-223.44,798,3192,5,151.4,3179.33,0735483,5048,J.D.LOGISTICS,AMAR BHAI
1842,21/04/2026,779,MANIBHADRA TRADELINK,V R PAWAR SAREES,MINI PALAZA,KESARI NANDAN SAREES PRIVATE LIMITED,540754,12,0,1065,2,7,-894.6,1065,12780,5,606.16,12729.27,0735483,5048,J.D.LOGISTICS,AMAR BHAI
1843,21/04/2026,779,MANIBHADRA TRADELINK,V R PAWAR SAREES,MILK CAKE,KESARI NANDAN SAREES PRIVATE LIMITED,540754,8,0,898,2,7,-502.88,898,7184,5,340.74,7155.48,0735483,5048,J.D.LOGISTICS,AMAR BHAI
1844,21/04/2026,779,MANIBHADRA TRADELINK,V R PAWAR SAREES,MINI PALAZA,KESARI NANDAN SAREES PRIVATE LIMITED,540754,8,0,1065,2,7,-596.4,1065,8520,5,404.1,8486.17,0735483,5048,J.D.LOGISTICS,AMAR BHAI
1845,21/04/2026,779,MANIBHADRA TRADELINK,V R PAWAR SAREES,MILK CAKE,KESARI NANDAN SAREES PRIVATE LIMITED,540754,12,0,898,2,7,-754.32,898,10776,5,511.11,10733.22,0735483,5048,J.D.LOGISTICS,AMAR BHAI
1846,21/04/2026,780,MANIBHADRA TRADELINK,V R PAWAR SAREES,MADHUR,KESARI NANDAN SAREES PRIVATE LIMITED,540754,24,0,598,2,7,-1004.64,598,14352,5,680.72,14295.03,0735482,5049,J.D.LOGISTICS,AMAR BHAI
1847,21/04/2026,780,MANIBHADRA TRADELINK,V R PAWAR SAREES,MILK CAKE,KESARI NANDAN SAREES PRIVATE LIMITED,540754,8,0,898,2,7,-502.88,898,7184,5,340.74,7155.48,0735482,5049,J.D.LOGISTICS,AMAR BHAI
1848,21/04/2026,780,MANIBHADRA TRADELINK,V R PAWAR SAREES,SONALIKA,KESARI NANDAN SAREES PRIVATE LIMITED,540754,6,0,778,2,7,-326.76,778,4668,5,221.4,4649.46,0735482,5049,J.D.LOGISTICS,AMAR BHAI
1849,21/04/2026,780,MANIBHADRA TRADELINK,V R PAWAR SAREES,MINI PALAZA,KESARI NANDAN SAREES PRIVATE LIMITED,540754,4,0,1065,2,7,-298.2,1065,4260,5,202.05,4243.09,0735482,5049,J.D.LOGISTICS,AMAR BHAI
1850,21/04/2026,780,MANIBHADRA TRADELINK,V R PAWAR SAREES,MILK CAKE,KESARI NANDAN SAREES PRIVATE LIMITED,540754,4,0,898,2,7,-251.44,898,3592,5,170.37,3577.74,0735482,5049,J.D.LOGISTICS,AMAR BHAI
